date,batiment,zone,kwh,temperature_ext,occupation_pct,type_energie
2025-08-13,Usine Nord,Production,97.52,21.7,62.5,gaz
2025-08-13,Usine Nord,Production,237.43,21.7,62.5,electricite
2025-08-13,Usine Nord,Tertiaire,31.83,21.7,62.5,gaz
2025-08-13,Usine Nord,Maintenance,27.54,21.7,62.5,gaz
2025-08-13,Usine Nord,Maintenance,15.88,21.7,62.5,electricite
2025-08-13,Usine Sud,Production,93.03,21.7,62.5,gaz
2025-08-13,Usine Sud,Tertiaire,24.63,21.7,62.5,gaz
2025-08-13,Usine Sud,Tertiaire,21.47,21.7,62.5,electricite
2025-08-13,Usine Sud,Maintenance,20.24,21.7,62.5,gaz
2025-08-13,Usine Sud,Maintenance,15.67,21.7,62.5,electricite
2025-08-14,Usine Nord,Tertiaire,35.47,19.36,75.3,gaz
2025-08-14,Usine Nord,Tertiaire,22.69,19.36,75.3,electricite
2025-08-14,Usine Nord,Logistique,38.42,19.36,75.3,gaz
2025-08-14,Usine Nord,Maintenance,40.94,19.36,75.3,gaz
2025-08-14,Usine Sud,Tertiaire,35.41,19.36,75.3,electricite
2025-08-15,Usine Nord,Tertiaire,30.28,21.45,93.5,gaz
2025-08-15,Usine Nord,Tertiaire,44.35,21.45,93.5,electricite
2025-08-15,Usine Nord,Maintenance,20.45,21.45,93.5,gaz
2025-08-15,Usine Sud,Production,95.46,21.45,93.5,gaz
2025-08-15,Usine Sud,Production,241.6,21.45,93.5,electricite
2025-08-15,Usine Sud,Logistique,41.94,21.45,93.5,electricite
2025-08-15,Usine Sud,Maintenance,24.96,21.45,93.5,gaz
2025-08-16,Usine Nord,Production,260.74,19.39,70.5,electricite
2025-08-16,Usine Nord,Tertiaire,21.2,19.39,70.5,electricite
2025-08-16,Usine Nord,Logistique,36.49,19.39,70.5,gaz
2025-08-16,Usine Nord,Logistique,30.05,19.39,70.5,electricite
2025-08-16,Usine Nord,Maintenance,31.02,19.39,70.5,gaz
2025-08-16,Usine Nord,Maintenance,36.34,19.39,70.5,electricite
2025-08-16,Usine Sud,Tertiaire,37.03,19.39,70.5,gaz
2025-08-16,Usine Sud,Tertiaire,30.9,19.39,70.5,electricite
2025-08-16,Usine Sud,Logistique,39.47,19.39,70.5,gaz
2025-08-16,Usine Sud,Logistique,49.13,19.39,70.5,electricite
2025-08-17,Usine Nord,Production,241.66,24.93,42.8,electricite
2025-08-17,Usine Nord,Logistique,9.61,24.93,42.8,gaz
2025-08-17,Usine Nord,Logistique,53.19,24.93,42.8,electricite
2025-08-17,Usine Nord,Maintenance,12.43,24.93,42.8,gaz
2025-08-17,Usine Sud,Tertiaire,9.17,24.93,42.8,gaz
2025-08-17,Usine Sud,Logistique,7.13,24.93,42.8,gaz
2025-08-17,Usine Sud,Logistique,34.81,24.93,42.8,electricite
2025-08-17,Usine Sud,Maintenance,17.27,24.93,42.8,electricite
2025-08-18,Usine Nord,Tertiaire,20.6,22.6,40.0,gaz
2025-08-18,Usine Nord,Logistique,25.13,22.6,40.0,gaz
2025-08-18,Usine Nord,Logistique,18.8,22.6,40.0,electricite
2025-08-18,Usine Nord,Maintenance,19.32,22.6,40.0,gaz
2025-08-18,Usine Sud,Tertiaire,24.77,22.6,40.0,gaz
2025-08-18,Usine Sud,Maintenance,26.67,22.6,40.0,electricite
2025-08-19,Usine Nord,Production,234.47,21.71,34.4,electricite
2025-08-19,Usine Nord,Logistique,26.74,21.71,34.4,gaz
2025-08-19,Usine Nord,Maintenance,25.06,21.71,34.4,gaz
2025-08-19,Usine Sud,Production,97.62,21.71,34.4,gaz
2025-08-19,Usine Sud,Production,237.67,21.71,34.4,electricite
2025-08-19,Usine Sud,Tertiaire,27.1,21.71,34.4,gaz
2025-08-19,Usine Sud,Logistique,26.84,21.71,34.4,gaz
2025-08-19,Usine Sud,Logistique,33.26,21.71,34.4,electricite
2025-08-20,Usine Nord,Tertiaire,57.67,15.05,68.8,gaz
2025-08-20,Usine Nord,Logistique,55.5,15.05,68.8,gaz
2025-08-20,Usine Sud,Production,127.49,15.05,68.8,gaz
2025-08-20,Usine Sud,Tertiaire,63.0,15.05,68.8,gaz
2025-08-20,Usine Sud,Tertiaire,27.1,15.05,68.8,electricite
2025-08-20,Usine Sud,Maintenance,23.41,15.05,68.8,electricite
2025-08-21,Usine Nord,Production,105.73,19.04,88.4,gaz
2025-08-21,Usine Nord,Tertiaire,38.19,19.04,88.4,gaz
2025-08-21,Usine Nord,Logistique,27.12,19.04,88.4,electricite
2025-08-21,Usine Nord,Maintenance,32.78,19.04,88.4,gaz
2025-08-21,Usine Sud,Production,226.15,19.04,88.4,electricite
2025-08-21,Usine Sud,Tertiaire,41.56,19.04,88.4,gaz
2025-08-21,Usine Sud,Tertiaire,22.24,19.04,88.4,electricite
2025-08-21,Usine Sud,Logistique,39.53,19.04,88.4,electricite
2025-08-22,Usine Nord,Tertiaire,31.35,20.99,92.2,gaz
2025-08-22,Usine Nord,Tertiaire,22.87,20.99,92.2,electricite
2025-08-22,Usine Nord,Logistique,32.67,20.99,92.2,gaz
2025-08-22,Usine Sud,Production,104.89,20.99,92.2,gaz
2025-08-22,Usine Sud,Logistique,34.82,20.99,92.2,gaz
2025-08-22,Usine Sud,Logistique,31.67,20.99,92.2,electricite
2025-08-22,Usine Sud,Maintenance,14.16,20.99,92.2,electricite
2025-08-23,Usine Nord,Production,97.32,21.62,75.1,gaz
2025-08-23,Usine Nord,Tertiaire,31.12,21.62,75.1,electricite
2025-08-23,Usine Nord,Logistique,31.57,21.62,75.1,gaz
2025-08-23,Usine Nord,Logistique,25.91,21.62,75.1,electricite
2025-08-23,Usine Sud,Production,96.77,21.62,75.1,gaz
2025-08-23,Usine Sud,Tertiaire,38.73,21.62,75.1,electricite
2025-08-23,Usine Sud,Logistique,28.88,21.62,75.1,gaz
2025-08-23,Usine Sud,Maintenance,45.0,21.62,75.1,electricite
2025-08-24,Usine Nord,Maintenance,41.27,18.47,52.7,gaz
2025-08-24,Usine Sud,Tertiaire,39.28,18.47,52.7,gaz
2025-08-24,Usine Sud,Tertiaire,40.89,18.47,52.7,electricite
2025-08-24,Usine Sud,Logistique,30.88,18.47,52.7,electricite
2025-08-24,Usine Sud,Maintenance,38.82,18.47,52.7,gaz
2025-08-25,Usine Nord,Production,85.31,24.52,28.5,gaz
2025-08-25,Usine Nord,Production,243.98,24.52,28.5,electricite
2025-08-25,Usine Nord,Tertiaire,13.68,24.52,28.5,gaz
2025-08-25,Usine Nord,Maintenance,11.88,24.52,28.5,gaz
2025-08-25,Usine Sud,Tertiaire,10.31,24.52,28.5,gaz
2025-08-26,Usine Nord,Tertiaire,36.55,19.77,35.2,gaz
2025-08-26,Usine Nord,Logistique,36.29,19.77,35.2,electricite
2025-08-26,Usine Nord,Maintenance,24.91,19.77,35.2,electricite
2025-08-26,Usine Sud,Production,101.41,19.77,35.2,gaz
2025-08-26,Usine Sud,Production,235.01,19.77,35.2,electricite
2025-08-26,Usine Sud,Tertiaire,40.1,19.77,35.2,gaz
2025-08-26,Usine Sud,Logistique,38.3,19.77,35.2,gaz
2025-08-27,Usine Nord,Production,126.61,16.41,57.6,gaz
2025-08-27,Usine Nord,Maintenance,1.26,16.41,57.6,electricite
2025-08-27,Usine Sud,Production,125.62,16.41,57.6,gaz
2025-08-27,Usine Sud,Logistique,59.84,16.41,57.6,gaz
2025-08-27,Usine Sud,Maintenance,49.59,16.41,57.6,gaz
2025-08-28,Usine Nord,Production,128.51,16.15,90.5,gaz
2025-08-28,Usine Nord,Maintenance,50.12,16.15,90.5,gaz
2025-08-28,Usine Sud,Tertiaire,41.78,16.15,90.5,electricite
2025-08-29,Usine Nord,Tertiaire,35.07,19.58,94.6,gaz
2025-08-29,Usine Nord,Tertiaire,13.1,19.58,94.6,electricite
2025-08-29,Usine Nord,Maintenance,19.75,19.58,94.6,electricite
2025-08-29,Usine Sud,Production,104.17,19.58,94.6,gaz
2025-08-29,Usine Sud,Maintenance,28.85,19.58,94.6,gaz
2025-08-30,Usine Nord,Logistique,36.67,20.28,73.6,electricite
2025-08-30,Usine Nord,Maintenance,21.51,20.28,73.6,electricite
2025-08-30,Usine Sud,Production,109.99,20.28,73.6,gaz
2025-08-30,Usine Sud,Production,244.98,20.28,73.6,electricite
2025-08-30,Usine Sud,Tertiaire,16.5,20.28,73.6,electricite
2025-08-30,Usine Sud,Logistique,32.63,20.28,73.6,electricite
2025-08-30,Usine Sud,Maintenance,35.87,20.28,73.6,gaz
2025-08-30,Usine Sud,Maintenance,17.72,20.28,73.6,electricite
2025-08-31,Usine Nord,Tertiaire,44.53,19.4,43.0,gaz
2025-08-31,Usine Nord,Tertiaire,34.67,19.4,43.0,electricite
2025-08-31,Usine Nord,Logistique,42.6,19.4,43.0,gaz
2025-08-31,Usine Nord,Maintenance,33.59,19.4,43.0,gaz
2025-08-31,Usine Sud,Production,109.98,19.4,43.0,gaz
2025-08-31,Usine Sud,Production,247.63,19.4,43.0,electricite
2025-08-31,Usine Sud,Maintenance,35.49,19.4,43.0,gaz
2025-09-01,Usine Nord,Production,119.61,17.03,29.5,gaz
2025-09-01,Usine Nord,Production,226.85,17.03,29.5,electricite
2025-09-01,Usine Nord,Logistique,56.79,17.03,29.5,gaz
2025-09-01,Usine Nord,Logistique,39.91,17.03,29.5,electricite
2025-09-01,Usine Sud,Production,122.12,17.03,29.5,gaz
2025-09-01,Usine Sud,Tertiaire,48.45,17.03,29.5,gaz
2025-09-01,Usine Sud,Tertiaire,24.26,17.03,29.5,electricite
2025-09-01,Usine Sud,Logistique,54.07,17.03,29.5,gaz
2025-09-01,Usine Sud,Logistique,36.67,17.03,29.5,electricite
2025-09-01,Usine Sud,Maintenance,51.9,17.03,29.5,gaz
2025-09-02,Usine Nord,Tertiaire,28.09,20.68,38.3,gaz
2025-09-02,Usine Nord,Logistique,28.25,20.68,38.3,gaz
2025-09-02,Usine Nord,Maintenance,30.25,20.68,38.3,gaz
2025-09-02,Usine Sud,Tertiaire,31.23,20.68,38.3,gaz
2025-09-02,Usine Sud,Logistique,39.94,20.68,38.3,gaz
2025-09-02,Usine Sud,Maintenance,27.82,20.68,38.3,gaz
2025-09-02,Usine Sud,Maintenance,36.29,20.68,38.3,electricite
2025-09-03,Usine Nord,Production,237.19,12.83,58.1,electricite
2025-09-03,Usine Nord,Tertiaire,76.47,12.83,58.1,gaz
2025-09-03,Usine Nord,Tertiaire,32.15,12.83,58.1,electricite
2025-09-03,Usine Nord,Logistique,73.34,12.83,58.1,gaz
2025-09-03,Usine Nord,Maintenance,33.08,12.83,58.1,electricite
2025-09-03,Usine Sud,Tertiaire,44.17,12.83,58.1,electricite
2025-09-03,Usine Sud,Maintenance,20.84,12.83,58.1,electricite
2025-09-04,Usine Nord,Production,126.67,15.28,82.3,gaz
2025-09-04,Usine Nord,Production,236.19,15.28,82.3,electricite
2025-09-04,Usine Nord,Logistique,58.68,15.28,82.3,gaz
2025-09-04,Usine Nord,Maintenance,51.96,15.28,82.3,gaz
2025-09-04,Usine Nord,Maintenance,17.12,15.28,82.3,electricite
2025-09-04,Usine Sud,Logistique,22.31,15.28,82.3,electricite
2025-09-05,Usine Nord,Tertiaire,46.97,17.37,99.7,gaz
2025-09-05,Usine Nord,Tertiaire,35.09,17.37,99.7,electricite
2025-09-05,Usine Nord,Logistique,37.22,17.37,99.7,electricite
2025-09-05,Usine Nord,Maintenance,48.99,17.37,99.7,gaz
2025-09-05,Usine Sud,Production,123.56,17.37,99.7,gaz
2025-09-05,Usine Sud,Logistique,45.74,17.37,99.7,gaz
2025-09-05,Usine Sud,Maintenance,18.75,17.37,99.7,electricite
2025-09-06,Usine Nord,Production,245.39,19.28,71.0,electricite
2025-09-06,Usine Nord,Tertiaire,26.68,19.28,71.0,electricite
2025-09-06,Usine Nord,Logistique,34.51,19.28,71.0,gaz
2025-09-06,Usine Nord,Maintenance,38.53,19.28,71.0,gaz
2025-09-06,Usine Sud,Logistique,37.68,19.28,71.0,gaz
2025-09-06,Usine Sud,Logistique,51.18,19.28,71.0,electricite
2025-09-07,Usine Nord,Logistique,53.35,17.95,44.3,electricite
2025-09-07,Usine Sud,Production,,17.95,44.3,electricite
2025-09-07,Usine Sud,Tertiaire,40.92,17.95,44.3,electricite
2025-09-07,Usine Sud,Logistique,33.81,17.95,44.3,electricite
2025-09-07,Usine Sud,Maintenance,25.99,17.95,44.3,electricite
2025-09-08,Usine Nord,Production,229.78,13.22,26.0,electricite
2025-09-08,Usine Nord,Tertiaire,69.34,13.22,26.0,gaz
2025-09-08,Usine Nord,Tertiaire,20.46,13.22,26.0,electricite
2025-09-08,Usine Nord,Logistique,30.22,13.22,26.0,electricite
2025-09-08,Usine Sud,Production,141.92,13.22,26.0,gaz
2025-09-08,Usine Sud,Tertiaire,71.41,13.22,26.0,gaz
2025-09-08,Usine Sud,Maintenance,24.61,13.22,26.0,electricite
2025-09-09,Usine Nord,Tertiaire,37.46,19.53,33.8,gaz
2025-09-09,Usine Nord,Tertiaire,20.65,19.53,33.8,electricite
2025-09-09,Usine Sud,Maintenance,30.87,19.53,33.8,gaz
2025-09-10,Usine Nord,Production,256.37,20.6,54.1,electricite
2025-09-10,Usine Nord,Tertiaire,45.5,20.6,54.1,electricite
2025-09-10,Usine Nord,Logistique,22.41,20.6,54.1,electricite
2025-09-10,Usine Sud,Tertiaire,32.31,20.6,54.1,gaz
2025-09-10,Usine Sud,Tertiaire,33.83,20.6,54.1,electricite
2025-09-10,Usine Sud,Logistique,32.58,20.6,54.1,gaz
2025-09-10,Usine Sud,Maintenance,35.99,20.6,54.1,electricite
2025-09-11,Usine Nord,Tertiaire,31.96,21.19,92.2,gaz
2025-09-11,Usine Nord,Tertiaire,42.6,21.19,92.2,electricite
2025-09-11,Usine Nord,Maintenance,29.09,21.19,92.2,gaz
2025-09-11,Usine Nord,Maintenance,15.0,21.19,92.2,electricite
2025-09-11,Usine Sud,Production,239.5,21.19,92.2,electricite
2025-09-11,Usine Sud,Tertiaire,29.41,21.19,92.2,gaz
2025-09-11,Usine Sud,Logistique,33.13,21.19,92.2,gaz
2025-09-11,Usine Sud,Maintenance,28.58,21.19,92.2,gaz
2025-09-11,Usine Sud,Maintenance,39.69,21.19,92.2,electricite
2025-09-12,Usine Nord,Production,121.95,16.7,97.5,gaz
2025-09-12,Usine Nord,Tertiaire,34.34,16.7,97.5,electricite
2025-09-12,Usine Sud,Tertiaire,49.23,16.7,97.5,gaz
2025-09-12,Usine Sud,Tertiaire,24.41,16.7,97.5,electricite
2025-09-12,Usine Sud,Logistique,54.74,16.7,97.5,gaz
2025-09-12,Usine Sud,Logistique,43.56,16.7,97.5,electricite
2025-09-12,Usine Sud,Maintenance,50.04,16.7,97.5,gaz
2025-09-13,Usine Nord,Logistique,27.63,21.94,66.6,gaz
2025-09-13,Usine Nord,Maintenance,18.78,21.94,66.6,electricite
2025-09-13,Usine Sud,Production,95.45,21.94,66.6,gaz
2025-09-13,Usine Sud,Production,233.56,21.94,66.6,electricite
2025-09-13,Usine Sud,Tertiaire,25.54,21.94,66.6,gaz
2025-09-13,Usine Sud,Tertiaire,40.87,21.94,66.6,electricite
2025-09-13,Usine Sud,Logistique,24.66,21.94,66.6,gaz
2025-09-13,Usine Sud,Logistique,42.3,21.94,66.6,electricite
2025-09-13,Usine Sud,Maintenance,21.12,21.94,66.6,gaz
2025-09-13,Usine Sud,Maintenance,28.03,21.94,66.6,electricite
2025-09-14,Usine Nord,Production,121.29,17.24,41.6,gaz
2025-09-14,Usine Nord,Production,251.76,17.24,41.6,electricite
2025-09-14,Usine Nord,Tertiaire,46.49,17.24,41.6,gaz
2025-09-14,Usine Nord,Maintenance,22.66,17.24,41.6,electricite
2025-09-14,Usine Sud,Production,118.9,17.24,41.6,gaz
2025-09-14,Usine Sud,Tertiaire,51.54,17.24,41.6,gaz
2025-09-14,Usine Sud,Logistique,50.24,17.24,41.6,gaz
2025-09-14,Usine Sud,Logistique,27.13,17.24,41.6,electricite
2025-09-14,Usine Sud,Maintenance,48.45,17.24,41.6,gaz
2025-09-15,Usine Nord,Production,119.08,16.22,35.4,gaz
2025-09-15,Usine Nord,Tertiaire,25.54,16.22,35.4,electricite
2025-09-15,Usine Nord,Maintenance,44.69,16.22,35.4,electricite
2025-09-15,Usine Sud,Production,120.4,16.22,35.4,gaz
2025-09-15,Usine Sud,Logistique,55.23,16.22,35.4,gaz
2025-09-16,Usine Nord,Production,125.91,15.14,42.2,gaz
2025-09-16,Usine Nord,Tertiaire,60.64,15.14,42.2,gaz
2025-09-16,Usine Nord,Logistique,58.12,15.14,42.2,gaz
2025-09-16,Usine Nord,Logistique,30.26,15.14,42.2,electricite
2025-09-16,Usine Nord,Maintenance,55.48,15.14,42.2,gaz
2025-09-16,Usine Sud,Tertiaire,65.36,15.14,42.2,gaz
2025-09-16,Usine Sud,Tertiaire,11.32,15.14,42.2,electricite
2025-09-16,Usine Sud,Maintenance,58.85,15.14,42.2,gaz
2025-09-17,Usine Nord,Tertiaire,72.81,12.62,63.7,gaz
2025-09-17,Usine Nord,Tertiaire,25.26,12.62,63.7,electricite
2025-09-17,Usine Nord,Logistique,79.07,12.62,63.7,gaz
2025-09-17,Usine Nord,Maintenance,67.5,12.62,63.7,gaz
2025-09-17,Usine Nord,Maintenance,28.26,12.62,63.7,electricite
2025-09-17,Usine Sud,Production,251.03,12.62,63.7,electricite
2025-09-17,Usine Sud,Logistique,68.11,12.62,63.7,electricite
2025-09-17,Usine Sud,Maintenance,65.79,12.62,63.7,gaz
2025-09-18,Usine Nord,Tertiaire,63.52,13.69,83.3,gaz
2025-09-18,Usine Nord,Logistique,75.65,13.69,83.3,gaz
2025-09-18,Usine Sud,Production,248.15,13.69,83.3,electricite
2025-09-18,Usine Sud,Tertiaire,25.48,13.69,83.3,electricite
2025-09-18,Usine Sud,Logistique,74.76,13.69,83.3,gaz
2025-09-18,Usine Sud,Logistique,47.07,13.69,83.3,electricite
2025-09-18,Usine Sud,Maintenance,70.55,13.69,83.3,gaz
2025-09-19,Usine Nord,Production,229.27,14.58,93.4,electricite
2025-09-19,Usine Nord,Tertiaire,56.03,14.58,93.4,gaz
2025-09-19,Usine Nord,Maintenance,62.05,14.58,93.4,gaz
2025-09-19,Usine Sud,Production,132.2,14.58,93.4,gaz
2025-09-19,Usine Sud,Tertiaire,39.74,14.58,93.4,electricite
2025-09-19,Usine Sud,Maintenance,34.47,14.58,93.4,electricite
2025-09-20,Usine Nord,Tertiaire,68.56,13.04,72.1,gaz
2025-09-20,Usine Nord,Logistique,35.42,13.04,72.1,electricite
2025-09-20,Usine Nord,Maintenance,23.09,13.04,72.1,electricite
2025-09-20,Usine Sud,Production,140.12,13.04,72.1,gaz
2025-09-20,Usine Sud,Tertiaire,27.14,13.04,72.1,electricite
2025-09-20,Usine Sud,Logistique,75.51,13.04,72.1,gaz
2025-09-20,Usine Sud,Maintenance,24.07,13.04,72.1,electricite
2025-09-21,Usine Nord,Production,242.85,14.01,54.9,electricite
2025-09-21,Usine Nord,Logistique,63.05,14.01,54.9,gaz
2025-09-21,Usine Nord,Logistique,55.09,14.01,54.9,electricite
2025-09-21,Usine Sud,Tertiaire,24.66,14.01,54.9,electricite
2025-09-21,Usine Sud,Logistique,67.86,14.01,54.9,gaz
2025-09-21,Usine Sud,Logistique,51.47,14.01,54.9,electricite
2025-09-21,Usine Sud,Maintenance,25.83,14.01,54.9,electricite
2025-09-22,Usine Nord,Production,166.95,7.19,20.7,gaz
2025-09-22,Usine Nord,Tertiaire,52.47,7.19,20.7,electricite
2025-09-22,Usine Nord,Logistique,97.2,7.19,20.7,gaz
2025-09-22,Usine Nord,Logistique,38.02,7.19,20.7,electricite
2025-09-22,Usine Nord,Maintenance,96.86,7.19,20.7,gaz
2025-09-22,Usine Nord,Maintenance,19.73,7.19,20.7,electricite
2025-09-22,Usine Sud,Production,170.2,7.19,20.7,gaz
2025-09-22,Usine Sud,Production,242.25,7.19,20.7,electricite
2025-09-22,Usine Sud,Tertiaire,97.34,7.19,20.7,gaz
2025-09-22,Usine Sud,Tertiaire,54.72,7.19,20.7,electricite
2025-09-22,Usine Sud,Maintenance,102.01,7.19,20.7,gaz
2025-09-23,Usine Nord,Maintenance,14.95,16.59,42.3,electricite
2025-09-23,Usine Sud,Production,,16.59,42.3,gaz
2025-09-23,Usine Sud,Production,233.18,16.59,42.3,electricite
2025-09-23,Usine Sud,Tertiaire,53.68,16.59,42.3,gaz
2025-09-23,Usine Sud,Tertiaire,21.78,16.59,42.3,electricite
2025-09-23,Usine Sud,Maintenance,49.1,16.59,42.3,gaz
2025-09-24,Usine Nord,Production,161.98,8.21,53.8,gaz
2025-09-24,Usine Nord,Tertiaire,90.15,8.21,53.8,gaz
2025-09-24,Usine Nord,Logistique,29.17,8.21,53.8,electricite
2025-09-24,Usine Nord,Maintenance,36.3,8.21,53.8,electricite
2025-09-24,Usine Sud,Production,164.1,8.21,53.8,gaz
2025-09-24,Usine Sud,Production,240.06,8.21,53.8,electricite
2025-09-24,Usine Sud,Tertiaire,96.73,8.21,53.8,gaz
2025-09-24,Usine Sud,Tertiaire,27.76,8.21,53.8,electricite
2025-09-24,Usine Sud,Logistique,37.84,8.21,53.8,electricite
2025-09-24,Usine Sud,Maintenance,23.49,8.21,53.8,electricite
2025-09-25,Usine Nord,Tertiaire,67.25,13.75,88.5,gaz
2025-09-25,Usine Nord,Logistique,68.73,13.75,88.5,gaz
2025-09-25,Usine Nord,Logistique,31.88,13.75,88.5,electricite
2025-09-25,Usine Nord,Maintenance,60.17,13.75,88.5,gaz
2025-09-25,Usine Nord,Maintenance,22.1,13.75,88.5,electricite
2025-09-25,Usine Sud,Production,132.78,13.75,88.5,gaz
2025-09-25,Usine Sud,Production,251.32,13.75,88.5,electricite
2025-09-25,Usine Sud,Tertiaire,19.63,13.75,88.5,electricite
2025-09-25,Usine Sud,Logistique,67.45,13.75,88.5,gaz
2025-09-25,Usine Sud,Logistique,35.45,13.75,88.5,electricite
2025-09-25,Usine Sud,Maintenance,62.48,13.75,88.5,gaz
2025-09-25,Usine Sud,Maintenance,27.63,13.75,88.5,electricite
2025-09-26,Usine Nord,Logistique,70.07,13.33,93.6,gaz
2025-09-26,Usine Nord,Maintenance,64.39,13.33,93.6,gaz
2025-09-26,Usine Nord,Maintenance,30.78,13.33,93.6,electricite
2025-09-26,Usine Sud,Production,141.14,13.33,93.6,gaz
2025-09-26,Usine Sud,Production,260.6,13.33,93.6,electricite
2025-09-26,Usine Sud,Tertiaire,59.48,13.33,93.6,gaz
2025-09-26,Usine Sud,Logistique,68.2,13.33,93.6,gaz
2025-09-27,Usine Nord,Maintenance,26.28,12.44,65.9,electricite
2025-09-27,Usine Sud,Logistique,34.25,12.44,65.9,electricite
2025-09-27,Usine Sud,Maintenance,72.97,12.44,65.9,gaz
2025-09-27,Usine Sud,Maintenance,38.24,12.44,65.9,electricite
2025-09-28,Usine Nord,Production,150.0,10.72,44.5,gaz
2025-09-28,Usine Nord,Production,216.15,10.72,44.5,electricite
2025-09-28,Usine Nord,Tertiaire,32.42,10.72,44.5,electricite
2025-09-28,Usine Nord,Logistique,34.94,10.72,44.5,electricite
2025-09-28,Usine Nord,Maintenance,82.67,10.72,44.5,gaz
2025-09-28,Usine Sud,Production,245.81,10.72,44.5,electricite
2025-09-28,Usine Sud,Tertiaire,78.14,10.72,44.5,gaz
2025-09-28,Usine Sud,Logistique,37.71,10.72,44.5,electricite
2025-09-29,Usine Nord,Production,127.12,14.95,29.4,gaz
2025-09-29,Usine Nord,Tertiaire,65.49,14.95,29.4,gaz
2025-09-29,Usine Nord,Logistique,63.55,14.95,29.4,gaz
2025-09-29,Usine Nord,Logistique,39.45,14.95,29.4,electricite
2025-09-29,Usine Nord,Maintenance,58.63,14.95,29.4,gaz
2025-09-29,Usine Sud,Logistique,64.19,14.95,29.4,gaz
2025-09-29,Usine Sud,Maintenance,57.27,14.95,29.4,gaz
2025-09-29,Usine Sud,Maintenance,20.02,14.95,29.4,electricite
2025-09-30,Usine Nord,Production,133.44,13.84,36.7,gaz
2025-09-30,Usine Nord,Tertiaire,21.02,13.84,36.7,electricite
2025-09-30,Usine Nord,Logistique,49.75,13.84,36.7,electricite
2025-09-30,Usine Sud,Production,135.15,13.84,36.7,gaz
2025-09-30,Usine Sud,Tertiaire,65.76,13.84,36.7,gaz
2025-09-30,Usine Sud,Logistique,70.47,13.84,36.7,gaz
2025-09-30,Usine Sud,Maintenance,69.0,13.84,36.7,gaz
2025-09-30,Usine Sud,Maintenance,25.14,13.84,36.7,electricite
2025-10-01,Usine Nord,Maintenance,66.8,14.33,55.8,gaz
2025-10-01,Usine Nord,Maintenance,6.28,14.33,55.8,electricite
2025-10-01,Usine Sud,Tertiaire,64.48,14.33,55.8,gaz
2025-10-01,Usine Sud,Logistique,65.37,14.33,55.8,gaz
2025-10-01,Usine Sud,Maintenance,61.44,14.33,55.8,gaz
2025-10-02,Usine Nord,Production,156.53,9.76,85.0,gaz
2025-10-02,Usine Nord,Tertiaire,90.8,9.76,85.0,gaz
2025-10-02,Usine Nord,Maintenance,82.12,9.76,85.0,gaz
2025-10-02,Usine Nord,Maintenance,16.4,9.76,85.0,electricite
2025-10-02,Usine Sud,Tertiaire,87.45,9.76,85.0,gaz
2025-10-02,Usine Sud,Tertiaire,27.14,9.76,85.0,electricite
2025-10-02,Usine Sud,Maintenance,83.53,9.76,85.0,gaz
2025-10-03,Usine Nord,Tertiaire,21.77,14.78,81.8,electricite
2025-10-03,Usine Nord,Logistique,24.77,14.78,81.8,electricite
2025-10-03,Usine Nord,Maintenance,56.12,14.78,81.8,gaz
2025-10-03,Usine Sud,Tertiaire,28.87,14.78,81.8,electricite
2025-10-03,Usine Sud,Logistique,64.28,14.78,81.8,gaz
2025-10-03,Usine Sud,Maintenance,57.46,14.78,81.8,gaz
2025-10-04,Usine Nord,Tertiaire,90.08,8.19,68.8,gaz
2025-10-04,Usine Nord,Tertiaire,43.35,8.19,68.8,electricite
2025-10-04,Usine Nord,Logistique,57.98,8.19,68.8,electricite
2025-10-04,Usine Nord,Maintenance,15.62,8.19,68.8,electricite
2025-10-04,Usine Sud,Production,159.81,8.19,68.8,gaz
2025-10-04,Usine Sud,Tertiaire,30.6,8.19,68.8,electricite
2025-10-04,Usine Sud,Maintenance,93.16,8.19,68.8,gaz
2025-10-04,Usine Sud,Maintenance,16.66,8.19,68.8,electricite
2025-10-05,Usine Nord,Production,234.72,11.94,51.6,electricite
2025-10-05,Usine Nord,Maintenance,44.38,11.94,51.6,electricite
2025-10-05,Usine Sud,Production,142.8,11.94,51.6,gaz
2025-10-05,Usine Sud,Production,226.75,11.94,51.6,electricite
2025-10-05,Usine Sud,Tertiaire,32.02,11.94,51.6,electricite
2025-10-05,Usine Sud,Maintenance,78.23,11.94,51.6,gaz
2025-10-05,Usine Sud,Maintenance,4.49,11.94,51.6,electricite
2025-10-06,Usine Nord,Tertiaire,99.79,7.48,28.4,gaz
2025-10-06,Usine Nord,Logistique,-50.58,7.48,28.4,electricite
2025-10-06,Usine Nord,Maintenance,14.92,7.48,28.4,electricite
2025-10-06,Usine Sud,Production,169.66,7.48,28.4,gaz
2025-10-06,Usine Sud,Production,241.67,7.48,28.4,electricite
2025-10-06,Usine Sud,Tertiaire,95.03,7.48,28.4,gaz
2025-10-06,Usine Sud,Logistique,96.98,7.48,28.4,gaz
2025-10-07,Usine Nord,Production,218.65,12.95,38.6,electricite
2025-10-07,Usine Nord,Tertiaire,66.58,12.95,38.6,gaz
2025-10-07,Usine Nord,Tertiaire,14.03,12.95,38.6,electricite
2025-10-07,Usine Nord,Maintenance,68.76,12.95,38.6,gaz
